transaction_id,transaction_ts,branch_id,customer_id,from_currency,to_currency,from_amount,exchange_rate,to_amount,commission_fee,payment_method,channel,status,ingestion_timestamp
TXN100341,2026-02-08 01:22:24,BR104,CUST1002,INR,CAD,248496.44,36.133523,6877.17,104.87,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100342,2026-02-14 19:19:38,BR102,CUST1039,EUR,INR,3888.86,89.9392,349760.96,37.49,upi,online,PENDING,2026-03-01 10:00:00
TXN100343,2026-02-19 09:29:46,BR106,CUST1004,INR,GBP,39285.58,107.54651,365.29,156.9,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100344,2026-02-16 23:33:20,BR106,CUST1033,INR,THB,23964.3,77.136708,310.67,162.79,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100345,2026-02-26 16:16:02,BR107,CUST1005,INR,AUD,72318.41,77.514269,932.97,104.88,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100346,2026-02-18 04:16:08,BR107,CUST1008,INR,GBP,222079.28,106.354176,2088.11,214.56,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100347,2026-02-15 02:26:35,BR100,CUST1012,INR,EUR,186992.41,91.018742,2054.44,151.28,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100348,2026-02-21 03:04:53,BR100,CUST1026,INR,JPY,12711.34,0.563148,22571.94,107.5,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100349,2026-02-14 16:07:08,BR101,CUST1016,INR,AUD,194087.82,31.383676,6184.36,59.18,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100350,2026-02-17 04:18:09,BR106,CUST1021,JPY,INR,1786.47,0.55642,994.03,166.03,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100351,2026-02-24 06:12:05,BR100,CUST1030,INR,SGD,224094.0,62.723256,3572.74,180.52,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100352,2026-02-17 06:25:51,BR106,CUST1029,CHF,INR,2911.72,87.819762,255706.56,121.02,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100353,2026-02-27 22:49:41,BR100,CUST1034,AUD,INR,517.82,34.930491,18087.71,158.81,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100354,2026-02-02 12:19:09,BR106,CUST1021,INR,CAD,54970.94,31.684464,1734.95,246.73,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100355,2026-02-15 23:10:25,BR100,CUST1020,INR,JPY,99180.06,0.569481,174158.7,203.81,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100356,2026-02-15 16:35:16,BR104,CUST1013,INR,USD,196669.69,84.734239,2321.02,20.89,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100357,2026-02-22 13:02:03,BR100,CUST1032,INR,SGD,185785.86,62.708369,2962.7,106.85,card,online,COMPLETED,2026-03-01 10:00:00
TXN100358,2026-02-16 21:22:34,BR101,CUST1009,INR,USD,120248.42,84.435203,1424.15,142.12,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100359,2026-02-26 08:34:33,BR100,CUST1007,INR,THB,219250.02,53.328975,4111.27,154.61,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100360,2026-02-03 05:45:24,BR104,CUST1006,INR,JPY,87011.29,0.563061,154532.66,160.12,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100361,2026-02-14 10:19:12,BR105,CUST1034,INR,GBP,75672.85,105.940427,714.3,176.52,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100362,2026-02-28 04:00:40,BR101,CUST1032,INR,CHF,43973.64,90.43537,486.24,144.08,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100363,2026-02-14 18:01:50,BR103,CUST1036,INR,AUD,139738.5,25.072618,5573.35,151.13,cash,branch,CANCELLED,2026-03-01 10:00:00
TXN100364,2026-02-02 09:46:44,BR100,CUST1030,INR,CAD,104060.02,90.467759,1150.24,207.19,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100365,2026-02-22 15:26:12,BR105,CUST1039,AED,INR,577.02,22.382286,12915.03,167.23,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100366,2026-02-23 14:34:27,BR102,CUST1036,INR,CHF,174274.71,91.02159,1914.65,81.38,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100367,2026-02-23 14:13:34,BR103,CUST1030,THB,INR,1438.65,56.344935,81060.64,156.51,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100368,2026-02-09 21:37:18,BR105,CUST1021,INR,SGD,37092.89,62.658176,591.99,142.29,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100369,2026-02-09 06:59:53,BR105,CUST1018,INR,CAD,206212.69,99.675777,2068.83,37.09,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100370,2026-02-16 19:39:56,BR101,CUST1035,INR,CAD,67258.07,44.369106,1515.88,159.59,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100371,2026-02-08 17:16:19,BR106,CUST1030,INR,THB,113475.64,118.020523,961.49,88.34,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100372,2026-02-28 12:50:56,BR103,CUST1021,INR,THB,210819.57,31.432286,6707.1,208.17,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100373,2026-02-23 11:19:38,BR101,CUST1020,INR,CAD,26705.83,30.874463,864.98,175.63,card,online,COMPLETED,2026-03-01 10:00:00
TXN100374,2026-02-19 09:27:47,BR107,CUST1020,INR,GBP,222942.77,107.629935,2071.38,78.38,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100375,2026-02-01 00:12:53,BR102,CUST1009,INR,THB,117318.34,40.566168,2892.02,205.15,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100376,2026-02-16 08:51:47,BR104,CUST1019,THB,INR,238.97,118.642165,28351.92,233.55,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100377,2026-02-20 14:55:26,BR104,CUST1008,USD,INR,204.05,82.427871,16819.41,135.0,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100378,2026-02-18 10:33:01,BR104,CUST1007,INR,THB,104624.4,51.812731,2019.28,141.94,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100379,2026-02-19 13:58:56,BR106,CUST1025,INR,SGD,43376.53,62.74385,691.33,198.65,card,online,COMPLETED,2026-03-01 10:00:00
TXN100380,2026-02-18 11:45:56,BR102,CUST1026,INR,EUR,165613.42,90.915569,1821.62,228.26,card,online,COMPLETED,2026-03-01 10:00:00
TXN100381,2026-02-24 15:02:53,BR102,CUST1027,INR,CAD,216436.66,109.358247,1979.15,50.25,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100382,2026-02-21 15:58:52,BR102,CUST1039,INR,SGD,102331.53,62.375927,1640.56,84.54,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100383,2026-02-21 14:53:42,BR100,CUST1038,JPY,INR,3618.22,0.55692,2015.06,125.35,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100384,2026-02-27 12:19:47,BR105,CUST1036,INR,AUD,37159.45,68.153291,545.23,131.52,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100385,2026-02-04 21:16:49,BR104,CUST1009,INR,THB,31227.12,67.245157,464.38,196.78,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100386,2026-02-04 18:58:19,BR104,CUST1034,AED,INR,3936.93,22.516237,88644.85,228.62,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100387,2026-02-25 21:17:44,BR105,CUST1030,CHF,INR,1588.2,23.532624,37374.51,233.74,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100388,2026-02-15 18:16:05,BR104,CUST1036,INR,THB,22388.77,119.036483,188.08,48.99,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100389,2026-02-02 07:48:16,BR107,CUST1018,INR,CHF,70492.23,81.579776,864.09,101.65,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100390,2026-02-14 08:39:04,BR100,CUST1016,INR,THB,187352.14,85.915564,2180.65,75.94,cash,mobile,PENDING,2026-03-01 10:00:00
TXN100391,2026-02-18 22:48:34,BR104,CUST1011,INR,AED,216883.46,22.885488,9476.9,114.45,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100392,2026-02-05 02:20:05,BR102,CUST1009,JPY,INR,3371.2,0.553595,1866.28,101.42,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100393,2026-02-09 02:53:56,BR105,CUST1013,EUR,INR,452.11,89.773086,40587.31,175.44,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100394,2026-02-24 02:51:01,BR107,CUST1019,INR,CAD,123901.5,34.514983,3589.79,182.78,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100395,2026-02-22 02:30:07,BR104,CUST1000,INR,AED,173890.31,22.76216,7639.45,150.39,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100396,2026-02-26 19:00:05,BR106,CUST1022,INR,CHF,202555.93,45.534392,4448.42,144.7,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100397,2026-02-19 23:43:37,BR103,CUST1029,INR,GBP,85184.76,105.931526,804.15,127.8,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100398,2026-02-01 09:52:31,BR100,CUST1004,INR,SGD,94363.94,62.93338,1499.43,134.47,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100399,2026-02-13 05:28:48,BR100,CUST1012,INR,THB,167585.32,103.545914,1618.46,245.92,cash,branch,CANCELLED,2026-03-01 10:00:00
TXN100400,2026-02-06 21:53:44,BR101,CUST1007,INR,THB,202768.02,38.476862,5269.87,191.82,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100401,2026-02-06 09:08:37,BR104,CUST1011,INR,EUR,163307.32,92.184071,1771.54,129.97,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100402,2026-02-14 10:00:36,BR105,CUST1027,CHF,INR,3930.11,58.2799,229046.42,143.56,card,online,COMPLETED,2026-03-01 10:00:00
TXN100403,2026-02-17 03:34:15,BR104,CUST1003,INR,SGD,245061.28,62.347947,3930.54,176.86,card,online,COMPLETED,2026-03-01 10:00:00
TXN100404,2026-02-20 01:27:08,BR107,CUST1011,INR,CAD,62412.76,84.333817,740.07,78.36,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100405,2026-02-22 10:28:47,BR101,CUST1016,INR,CHF,196536.92,21.876479,8983.94,158.58,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100406,2026-02-25 03:51:50,BR100,CUST1009,INR,AUD,227108.21,77.464025,2931.79,188.28,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100407,2026-02-26 00:27:52,BR107,CUST1031,EUR,INR,2792.62,90.315109,252215.78,180.05,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100408,2026-02-24 09:38:52,BR105,CUST1007,INR,EUR,97685.29,92.071094,1060.98,102.73,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100409,2026-02-17 12:12:06,BR107,CUST1005,INR,USD,242203.11,84.355915,2871.2,112.75,card,online,COMPLETED,2026-03-01 10:00:00
TXN100410,2026-02-15 12:12:33,BR101,CUST1024,INR,SGD,186477.8,62.280176,2994.18,31.24,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100411,2026-02-10 08:58:09,BR103,CUST1001,INR,AED,164417.83,22.949571,7164.31,194.87,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100412,2026-02-22 19:28:51,BR100,CUST1001,INR,USD,107321.89,83.683409,1282.48,274.44,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100413,2026-02-26 09:28:42,BR102,CUST1029,USD,INR,3730.21,82.504811,307760.27,94.84,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100414,2026-02-01 22:12:36,BR100,CUST1030,INR,USD,227118.96,84.595539,2684.76,216.06,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100415,2026-02-05 17:21:13,BR102,CUST1029,EUR,INR,748.06,89.619009,67040.4,267.5,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100416,2026-02-11 16:59:08,BR103,CUST1004,CAD,INR,1756.33,117.585327,206518.64,122.08,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100417,2026-02-28 23:03:00,BR102,CUST1034,THB,INR,1032.55,26.322189,27178.98,143.64,card,online,COMPLETED,2026-03-01 10:00:00
TXN100418,2026-02-14 07:06:32,BR106,CUST1009,INR,SGD,68474.71,62.773496,1090.82,165.22,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100419,2026-02-07 11:23:18,BR106,CUST1006,EUR,INR,230.48,90.107921,20768.07,178.06,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100420,2026-02-05 07:51:25,BR104,CUST1037,INR,JPY,44341.09,0.563851,78639.71,168.48,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100421,2026-02-22 20:46:34,BR103,CUST1026,INR,SGD,156891.96,62.222232,2521.48,126.5,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100422,2026-02-15 14:55:23,BR106,CUST1022,INR,AED,244429.96,22.998291,10628.18,187.29,card,branch,PENDING,2026-03-01 10:00:00
TXN100423,2026-02-27 04:49:21,BR103,CUST1032,INR,JPY,37042.99,0.562624,65839.68,127.82,card,online,COMPLETED,2026-03-01 10:00:00
TXN100424,2026-02-24 00:43:51,BR102,CUST1031,INR,AUD,78415.48,63.467164,1235.53,172.63,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100425,2026-02-17 05:28:53,BR107,CUST1039,INR,AED,52213.03,23.066352,2263.6,148.24,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100426,2026-02-24 13:08:14,BR101,CUST1032,INR,THB,149142.83,61.906627,2409.16,43.62,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100427,2026-02-16 19:27:01,BR101,CUST1014,INR,CAD,218772.71,57.553239,3801.22,225.72,card,online,COMPLETED,2026-03-01 10:00:00
TXN100428,2026-02-11 17:05:26,BR107,CUST1004,INR,CAD,44785.91,112.788712,397.08,114.26,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100429,2026-02-23 02:06:10,BR106,CUST1011,INR,JPY,161685.07,0.570954,283184.25,232.47,card,online,COMPLETED,2026-03-01 10:00:00
TXN100430,2026-02-10 19:35:33,BR102,CUST1021,INR,EUR,214396.33,91.428025,2344.97,213.36,cash,branch,PENDING,2026-03-01 10:00:00
TXN100431,2026-02-09 07:27:50,BR103,CUST1021,THB,INR,4546.77,77.812145,353793.93,163.39,card,online,COMPLETED,2026-03-01 10:00:00
TXN100432,2026-02-27 20:00:25,BR101,CUST1014,JPY,INR,3039.59,0.552787,1680.24,181.27,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100433,2026-02-14 13:15:27,BR106,CUST1000,INR,CAD,149072.09,109.182263,1365.35,188.71,card,mobile,PENDING,2026-03-01 10:00:00
TXN100434,2026-02-08 05:33:44,BR100,CUST1036,INR,SGD,186034.31,62.686705,2967.68,138.16,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100435,2026-02-21 15:58:25,BR106,CUST1033,INR,JPY,29941.97,0.568711,52648.83,140.92,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100436,2026-02-20 17:44:39,BR102,CUST1013,INR,EUR,13823.24,91.770859,150.63,185.61,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100437,2026-02-08 20:30:50,BR100,CUST1029,CAD,INR,1087.74,107.15518,116556.98,0.0,bank_transfer,online,CANCELLED,2026-03-01 10:00:00
TXN100438,2026-02-23 12:56:37,BR101,CUST1000,INR,CHF,112216.54,46.978938,2388.66,148.88,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100439,2026-02-27 07:58:57,BR103,CUST1036,INR,AUD,186582.59,25.481168,7322.37,126.69,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100440,2026-02-18 16:04:46,BR101,CUST1003,INR,USD,97737.07,83.62888,1168.7,103.63,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100441,2026-02-28 03:02:17,BR103,CUST1004,INR,EUR,165769.22,91.882192,1804.15,174.42,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100442,2026-02-11 04:25:39,BR105,CUST1014,INR,CAD,76514.88,26.336918,2905.23,112.4,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100443,2026-02-17 18:13:05,BR107,CUST1028,INR,AED,172793.99,22.963125,7524.85,201.74,cash,mobile,PENDING,2026-03-01 10:00:00
TXN100444,2026-02-15 04:30:45,BR105,CUST1028,INR,SGD,30954.1,62.560002,494.79,207.19,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100445,2026-02-09 16:19:51,BR101,CUST1018,INR,GBP,129118.9,107.576162,1200.26,180.79,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100446,2026-02-26 06:38:42,BR104,CUST1001,INR,CAD,116526.41,84.468444,1379.53,193.51,card,online,COMPLETED,2026-03-01 10:00:00
TXN100447,2026-02-15 03:38:30,BR101,CUST1012,AED,INR,3294.43,22.53311,74233.75,180.97,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100448,2026-02-17 15:22:55,BR107,CUST1020,INR,THB,41669.02,98.934826,421.18,198.02,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100449,2026-02-09 08:05:17,BR103,CUST1016,USD,INR,912.02,82.726012,75447.78,195.26,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100450,2026-02-09 01:49:37,BR102,CUST1039,INR,GBP,211439.6,107.229634,1971.84,171.09,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100451,2026-02-08 10:49:21,BR103,CUST1010,THB,INR,807.07,46.04072,37158.08,214.21,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100452,2026-02-09 22:57:14,BR100,CUST1013,GBP,INR,1989.99,104.746769,208445.02,140.22,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100453,2026-02-08 21:26:23,BR104,CUST1034,INR,SGD,194444.36,63.181733,3077.54,105.31,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100454,2026-02-16 13:04:51,BR100,CUST1009,INR,CHF,123738.56,48.982718,2526.17,102.45,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100455,2026-02-28 20:26:27,BR107,CUST1009,INR,USD,43461.59,84.191518,516.22,131.52,cash,online,PENDING,2026-03-01 10:00:00
TXN100456,2026-02-15 22:56:30,BR106,CUST1001,INR,EUR,88327.95,91.671678,963.52,36.38,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100457,2026-02-10 11:21:57,BR103,CUST1037,INR,AED,213868.33,23.022048,9289.72,162.8,card,online,COMPLETED,2026-03-01 10:00:00
TXN100458,2026-02-05 05:48:05,BR106,CUST1032,INR,THB,132773.4,25.604762,5185.5,189.55,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100459,2026-02-18 12:40:15,BR102,CUST1025,INR,AUD,12925.79,54.492021,237.21,206.25,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100460,2026-02-15 22:56:43,BR101,CUST1028,INR,CAD,202884.52,48.863402,4152.08,53.55,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100461,2026-02-21 13:48:01,BR102,CUST1026,INR,CHF,123907.15,106.752582,1160.69,104.24,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100462,2026-02-17 06:47:19,BR106,CUST1004,INR,CHF,109483.36,75.581384,1448.55,199.77,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100463,2026-02-28 13:40:13,BR103,CUST1008,INR,SGD,20135.9,63.046093,319.38,138.37,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100464,2026-02-15 18:05:09,BR107,CUST1031,GBP,INR,1460.85,104.174924,152183.94,188.13,cash,branch,PENDING,2026-03-01 10:00:00
TXN100465,2026-02-23 22:33:01,BR104,CUST1007,INR,JPY,16826.22,0.568828,29580.49,75.64,card,online,COMPLETED,2026-03-01 10:00:00
TXN100466,2026-02-24 22:26:42,BR105,CUST1004,INR,CHF,160719.05,67.604071,2377.36,231.64,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100467,2026-02-06 19:19:30,BR100,CUST1023,INR,GBP,86723.47,107.582486,806.11,71.47,card,online,COMPLETED,2026-03-01 10:00:00
TXN100468,2026-02-07 13:51:57,BR102,CUST1022,INR,AUD,21691.58,49.16641,441.19,0.0,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100469,2026-02-04 17:30:34,BR103,CUST1032,THB,INR,3812.62,74.371234,283549.25,161.03,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100470,2026-02-16 08:24:42,BR104,CUST1019,INR,THB,94391.05,34.371751,2746.18,162.58,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100471,2026-02-07 15:33:27,BR104,CUST1033,INR,GBP,34580.29,106.205456,325.6,120.5,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100472,2026-02-11 17:36:57,BR101,CUST1012,EUR,INR,4130.45,89.232608,368570.83,178.58,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100473,2026-02-24 06:40:45,BR104,CUST1022,INR,SGD,223534.33,62.790976,3559.98,180.33,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100474,2026-02-17 14:30:41,BR104,CUST1011,INR,GBP,175131.32,106.496313,1644.48,173.54,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100475,2026-02-11 04:28:56,BR101,CUST1008,INR,SGD,191760.17,62.171449,3084.38,119.46,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100476,2026-02-06 05:36:58,BR100,CUST1002,USD,INR,517.99,82.311539,42636.55,108.32,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100477,2026-02-05 16:26:05,BR103,CUST1007,INR,AUD,17022.19,34.555698,492.6,125.44,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100478,2026-02-14 11:09:57,BR105,CUST1037,THB,INR,1360.75,77.023536,104809.78,100.65,card,online,COMPLETED,2026-03-01 10:00:00
TXN100479,2026-02-05 19:27:59,BR100,CUST1037,INR,CHF,51225.63,95.401787,536.95,217.26,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100480,2026-02-01 05:02:36,BR103,CUST1006,INR,THB,54430.19,87.35257,623.11,130.33,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100481,2026-02-06 05:02:31,BR105,CUST1011,INR,JPY,107818.71,0.568795,189556.36,159.31,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100482,2026-02-16 06:09:47,BR107,CUST1007,INR,AUD,179135.42,75.713212,2365.97,199.51,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100483,2026-02-02 23:18:44,BR105,CUST1005,INR,SGD,154093.48,62.4722,2466.59,97.97,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100484,2026-02-22 13:14:45,BR106,CUST1014,INR,EUR,224741.12,91.988169,2443.15,69.25,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100485,2026-02-18 20:06:00,BR100,CUST1011,INR,CAD,115134.0,85.854826,1341.03,100.84,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100486,2026-02-05 03:02:20,BR102,CUST1007,INR,EUR,187943.72,92.134765,2039.88,165.75,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100487,2026-02-09 04:34:36,BR105,CUST1004,INR,CAD,39462.92,103.810913,380.14,161.62,upi,branch,CANCELLED,2026-03-01 10:00:00
TXN100488,2026-02-25 05:30:19,BR104,CUST1017,INR,THB,238033.32,118.75232,2004.45,173.43,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100489,2026-02-25 19:50:27,BR102,CUST1017,INR,SGD,129345.71,62.825262,2058.82,143.81,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100490,2026-02-07 12:49:48,BR101,CUST1001,SGD,INR,3454.92,61.09251,211069.73,3.67,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100491,2026-02-19 13:47:59,BR105,CUST1038,INR,EUR,192441.15,91.7579,2097.27,141.94,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100492,2026-02-26 05:47:03,BR107,CUST1031,INR,SGD,131150.74,62.729361,2090.74,207.92,upi,branch,PENDING,2026-03-01 10:00:00
TXN100493,2026-02-27 05:45:42,BR100,CUST1034,EUR,INR,2041.42,89.948921,183623.53,224.17,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100494,2026-02-19 06:27:49,BR107,CUST1028,INR,CHF,222328.05,36.414424,6105.49,155.32,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100495,2026-02-21 21:46:47,BR104,CUST1008,INR,EUR,146525.25,91.480112,1601.72,161.84,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100496,2026-02-27 21:12:18,BR107,CUST1034,INR,CAD,73213.84,79.104512,925.53,186.95,card,online,COMPLETED,2026-03-01 10:00:00
TXN100497,2026-02-19 08:09:58,BR105,CUST1039,INR,THB,20828.43,103.693415,200.87,222.23,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100498,2026-02-17 22:28:15,BR100,CUST1037,INR,CAD,92834.33,55.736608,1665.59,150.03,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100499,2026-02-18 01:15:30,BR103,CUST1003,INR,THB,30386.02,88.799126,342.19,186.07,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100500,2026-02-15 19:14:55,BR105,CUST1007,INR,USD,120618.25,84.659381,1424.75,116.97,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100501,2026-02-28 13:49:31,BR106,CUST1032,INR,THB,15336.75,51.651433,296.93,76.76,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100502,2026-02-28 16:30:36,BR105,CUST1024,EUR,INR,3516.15,90.076749,316723.36,122.81,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100503,2026-02-25 02:44:02,BR105,CUST1032,INR,CAD,58422.07,83.54442,699.29,237.15,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100504,2026-02-04 15:45:19,BR103,CUST1034,INR,THB,106486.56,42.588598,2500.35,187.33,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100505,2026-02-05 11:08:19,BR101,CUST1037,INR,THB,202284.56,67.526837,2995.62,81.67,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100506,2026-02-11 04:21:49,BR101,CUST1022,INR,CHF,113898.52,73.994758,1539.28,190.23,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100507,2026-02-10 17:06:23,BR106,CUST1026,INR,AED,53344.2,22.753001,2344.49,85.69,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100508,2026-02-26 01:26:40,BR107,CUST1011,INR,AED,204144.03,23.093844,8839.76,172.58,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100509,2026-02-22 01:19:32,BR100,CUST1036,INR,GBP,67689.75,107.331564,630.66,95.88,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100510,2026-02-15 13:50:47,BR106,CUST1027,INR,CAD,74064.34,48.70446,1520.69,78.64,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100511,2026-02-08 19:05:39,BR103,CUST1016,INR,JPY,16649.0,0.569154,29252.18,248.56,card,online,COMPLETED,2026-03-01 10:00:00
TXN100512,2026-02-16 01:48:21,BR107,CUST1029,INR,USD,58477.72,83.774813,698.03,130.28,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
